Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 4106, t: 0.513250, x[n]:  (0.001556,-0.999999), y[n]:  (0.000662,-0.997841), y(t): (-0.001428,-0.999995), diff: (-0.002090,-0.002154)
n: 4107, t: 0.513375, x[n]:   (0.706519,0.707694), y[n]:   (0.705627,0.705536), y(t):   (0.708625,0.705579), diff:   (0.002998,0.000043)
n: 4108, t: 0.513500, x[n]: (-0.999999,-0.001081), y[n]: (-0.997842,-0.000187), y(t):  (-0.999994,0.001903), diff:  (-0.002152,0.002090)
n: 4109, t: 0.513625, x[n]:  (0.708048,-0.706164), y[n]:  (0.705890,-0.705271), y(t):  (0.705934,-0.708271), diff:  (0.000044,-0.003000)
n: 4110, t: 0.513750, x[n]:  (-0.000606,1.000000), y[n]:   (0.000287,0.997843), y(t):   (0.002378,0.999993), diff:   (0.002090,0.002150)
n: 4111, t: 0.513875, x[n]: (-0.706500,-0.707713), y[n]: (-0.705606,-0.705555), y(t): (-0.708606,-0.705598), diff: (-0.003000,-0.000043)
n: 4112, t: 0.514000, x[n]:   (1.000000,0.000131), y[n]:  (0.997843,-0.000761), y(t):  (0.999991,-0.002853), diff:  (0.002149,-0.002091)
n: 4113, t: 0.514125, x[n]:  (-0.708067,0.706145), y[n]:  (-0.705909,0.705251), y(t):  (-0.705953,0.708252), diff:  (-0.000044,0.003001)
n: 4114, t: 0.514250, x[n]:  (0.001610,-0.999999), y[n]:  (0.000715,-0.997842), y(t): (-0.001375,-0.999995), diff: (-0.002089,-0.002153)
n: 4115, t: 0.514375, x[n]:   (0.706482,0.707731), y[n]:   (0.705589,0.705574), y(t):   (0.708587,0.705617), diff:   (0.002998,0.000043)
n: 4116, t: 0.514500, x[n]: (-0.999999,-0.001135), y[n]: (-0.997842,-0.000241), y(t):  (-0.999994,0.001850), diff:  (-0.002152,0.002090)
n: 4117, t: 0.514625, x[n]:  (0.707396,-0.706818), y[n]:  (0.705239,-0.705924), y(t):  (0.705280,-0.708922), diff:  (0.000041,-0.002998)
n: 4118, t: 0.514750, x[n]:  (-0.000660,1.000000), y[n]:   (0.000233,0.997842), y(t):   (0.002324,0.999993), diff:   (0.002091,0.002151)
n: 4119, t: 0.514875, x[n]: (-0.707153,-0.707060), y[n]: (-0.706259,-0.704904), y(t): (-0.709257,-0.704944), diff: (-0.002998,-0.000040)
n: 4120, t: 0.515000, x[n]:   (0.999999,0.001161), y[n]:   (0.997841,0.000268), y(t):  (0.999994,-0.001823), diff:  (0.002153,-0.002091)
n: 4121, t: 0.515125, x[n]:  (-0.708105,0.706107), y[n]:  (-0.705947,0.705215), y(t):  (-0.705991,0.708214), diff:  (-0.000044,0.003000)
n: 4122, t: 0.515250, x[n]:  (0.000686,-1.000000), y[n]: (-0.000207,-0.997843), y(t): (-0.002298,-0.999993), diff: (-0.002090,-0.002150)
n: 4123, t: 0.515375, x[n]:   (0.706444,0.707769), y[n]:   (0.705550,0.705612), y(t):   (0.708549,0.705655), diff:   (0.003000,0.000043)
n: 4124, t: 0.515500, x[n]: (-1.000000,-0.000212), y[n]:  (-0.997843,0.000681), y(t):  (-0.999992,0.002773), diff:  (-0.002149,0.002091)
n: 4125, t: 0.515625, x[n]:  (0.707434,-0.706780), y[n]:  (0.705277,-0.705885), y(t):  (0.705318,-0.708885), diff:  (0.000042,-0.003000)
n: 4126, t: 0.515750, x[n]:  (-0.001690,0.999999), y[n]:  (-0.000795,0.997841), y(t):   (0.001294,0.999995), diff:   (0.002090,0.002154)
n: 4127, t: 0.515875, x[n]: (-0.706425,-0.707788), y[n]: (-0.705532,-0.705631), y(t): (-0.708531,-0.705674), diff: (-0.002998,-0.000043)
n: 4128, t: 0.516000, x[n]:   (0.999999,0.001215), y[n]:   (0.997842,0.000321), y(t):  (0.999994,-0.001769), diff:  (0.002152,-0.002090)
n: 4129, t: 0.516125, x[n]:  (-0.707453,0.706761), y[n]:  (-0.705296,0.705867), y(t):  (-0.705337,0.708866), diff:  (-0.000042,0.002998)
n: 4130, t: 0.516250, x[n]:  (0.000740,-1.000000), y[n]: (-0.000153,-0.997842), y(t): (-0.002244,-0.999993), diff: (-0.002091,-0.002151)
n: 4131, t: 0.516375, x[n]:   (0.707097,0.707117), y[n]:   (0.706202,0.704960), y(t):   (0.709201,0.705000), diff:   (0.002998,0.000040)
n: 4132, t: 0.516500, x[n]: (-1.000000,-0.000265), y[n]:  (-0.997842,0.000627), y(t):  (-0.999992,0.002719), diff:  (-0.002150,0.002092)
n: 4133, t: 0.516625, x[n]:  (0.708161,-0.706051), y[n]:  (0.706003,-0.705157), y(t):  (0.706048,-0.708158), diff:  (0.000045,-0.003001)
n: 4134, t: 0.516750, x[n]:  (-0.000767,1.000000), y[n]:   (0.000127,0.997843), y(t):   (0.002218,0.999993), diff:   (0.002090,0.002150)
n: 4135, t: 0.516875, x[n]: (-0.706387,-0.707826), y[n]: (-0.705493,-0.705668), y(t): (-0.708493,-0.705712), diff: (-0.003000,-0.000043)
n: 4136, t: 0.517000, x[n]:   (1.000000,0.000292), y[n]:  (0.997843,-0.000601), y(t):  (0.999992,-0.002692), diff:  (0.002149,-0.002091)
n: 4137, t: 0.517125, x[n]:  (-0.707490,0.706723), y[n]:  (-0.705333,0.705828), y(t):  (-0.705375,0.708828), diff:  (-0.000042,0.003000)
n: 4138, t: 0.517250, x[n]:  (0.000793,-1.000000), y[n]: (-0.000100,-0.997842), y(t): (-0.002191,-0.999993), diff: (-0.002091,-0.002151)
n: 4139, t: 0.517375, x[n]:   (0.706368,0.707845), y[n]:   (0.705474,0.705687), y(t):   (0.708474,0.705730), diff:   (0.003000,0.000043)
n: 4140, t: 0.517500, x[n]: (-0.999999,-0.001295), y[n]: (-0.997842,-0.000401), y(t):  (-0.999994,0.001689), diff:  (-0.002152,0.002090)
n: 4141, t: 0.517625, x[n]:  (0.707509,-0.706704), y[n]:  (0.705352,-0.705811), y(t):  (0.705394,-0.708809), diff:  (0.000042,-0.002998)
n: 4142, t: 0.517750, x[n]:  (-0.000820,1.000000), y[n]:   (0.000073,0.997842), y(t):   (0.002164,0.999993), diff:   (0.002091,0.002151)
n: 4143, t: 0.517875, x[n]: (-0.706349,-0.707864), y[n]: (-0.705456,-0.705706), y(t): (-0.708455,-0.705749), diff: (-0.003000,-0.000043)
n: 4144, t: 0.518000, x[n]:   (1.000000,0.000345), y[n]:  (0.997843,-0.000548), y(t):  (0.999992,-0.002639), diff:  (0.002149,-0.002091)
n: 4145, t: 0.518125, x[n]:  (-0.707528,0.706685), y[n]:  (-0.705371,0.705791), y(t):  (-0.705413,0.708790), diff:  (-0.000042,0.003000)
n: 4146, t: 0.518250, x[n]:  (0.000847,-1.000000), y[n]: (-0.000047,-0.997842), y(t): (-0.002137,-0.999993), diff: (-0.002091,-0.002151)
n: 4147, t: 0.518375, x[n]:   (0.706330,0.707882), y[n]:   (0.705437,0.705725), y(t):   (0.708436,0.705768), diff:   (0.003000,0.000043)
n: 4148, t: 0.518500, x[n]: (-0.999999,-0.001348), y[n]: (-0.997842,-0.000454), y(t):  (-0.999994,0.001636), diff:  (-0.002152,0.002090)
n: 4149, t: 0.518625, x[n]:  (0.707547,-0.706666), y[n]:  (0.705390,-0.705773), y(t):  (0.705432,-0.708771), diff:  (0.000042,-0.002998)
n: 4150, t: 0.518750, x[n]:  (-0.000874,1.000000), y[n]:   (0.000020,0.997842), y(t):   (0.002111,0.999993), diff:   (0.002091,0.002151)
n: 4151, t: 0.518875, x[n]: (-0.707002,-0.707211), y[n]: (-0.706108,-0.705055), y(t): (-0.709106,-0.705095), diff: (-0.002998,-0.000041)
n: 4152, t: 0.519000, x[n]:   (0.999999,0.001375), y[n]:   (0.997841,0.000482), y(t):  (0.999994,-0.001609), diff:  (0.002153,-0.002091)
n: 4153, t: 0.519125, x[n]:  (-0.708256,0.705956), y[n]:  (-0.706098,0.705064), y(t):  (-0.706143,0.708063), diff:  (-0.000045,0.003000)
n: 4154, t: 0.519250, x[n]:  (0.000900,-1.000000), y[n]:  (0.000006,-0.997843), y(t): (-0.002084,-0.999993), diff: (-0.002090,-0.002150)
n: 4155, t: 0.519375, x[n]:   (0.706292,0.707920), y[n]:   (0.705399,0.705763), y(t):   (0.708399,0.705806), diff:   (0.003000,0.000044)
n: 4156, t: 0.519500, x[n]: (-1.000000,-0.000425), y[n]:  (-0.997843,0.000468), y(t):  (-0.999992,0.002559), diff:  (-0.002149,0.002091)
n: 4157, t: 0.519625, x[n]:  (0.707585,-0.706629), y[n]:  (0.705428,-0.705734), y(t):  (0.705470,-0.708734), diff:  (0.000042,-0.003000)
n: 4158, t: 0.519750, x[n]:   (0.000050,1.000000), y[n]:   (0.000942,0.997842), y(t):   (0.003034,0.999991), diff:   (0.002092,0.002149)
n: 4159, t: 0.519875, x[n]: (-0.706273,-0.707939), y[n]: (-0.705379,-0.705781), y(t): (-0.708380,-0.705825), diff: (-0.003001,-0.000044)
n: 4160, t: 0.520000, x[n]:   (0.999999,0.001429), y[n]:   (0.997842,0.000534), y(t):  (0.999994,-0.001556), diff:  (0.002152,-0.002090)
n: 4161, t: 0.520125, x[n]:  (-0.707604,0.706610), y[n]:  (-0.705446,0.705716), y(t):  (-0.705489,0.708715), diff:  (-0.000042,0.002998)
n: 4162, t: 0.520250, x[n]:  (0.000954,-1.000000), y[n]:  (0.000060,-0.997842), y(t): (-0.002030,-0.999993), diff: (-0.002091,-0.002151)
n: 4163, t: 0.520375, x[n]:   (0.706946,0.707268), y[n]:   (0.706051,0.705111), y(t):   (0.709050,0.705152), diff:   (0.002998,0.000041)
n: 4164, t: 0.520500, x[n]: (-1.000000,-0.000479), y[n]:  (-0.997842,0.000414), y(t):  (-0.999992,0.002505), diff:  (-0.002150,0.002092)
n: 4165, t: 0.520625, x[n]:  (0.707622,-0.706591), y[n]:  (0.705465,-0.705696), y(t):  (0.705508,-0.708696), diff:  (0.000042,-0.003000)
n: 4166, t: 0.520750, x[n]:  (-0.000980,1.000000), y[n]:  (-0.000087,0.997842), y(t):   (0.002004,0.999994), diff:   (0.002091,0.002151)
n: 4167, t: 0.520875, x[n]: (-0.706236,-0.707977), y[n]: (-0.705342,-0.705819), y(t): (-0.708342,-0.705863), diff: (-0.003000,-0.000044)
n: 4168, t: 0.521000, x[n]:   (1.000000,0.000506), y[n]:  (0.997843,-0.000388), y(t):  (0.999992,-0.002479), diff:  (0.002150,-0.002091)
n: 4169, t: 0.521125, x[n]:  (-0.707641,0.706572), y[n]:  (-0.705484,0.705678), y(t):  (-0.705527,0.708677), diff:  (-0.000042,0.003000)
n: 4170, t: 0.521250, x[n]:  (0.001007,-0.999999), y[n]:  (0.000113,-0.997842), y(t): (-0.001977,-0.999994), diff: (-0.002090,-0.002152)
n: 4171, t: 0.521375, x[n]:   (0.706908,0.707306), y[n]:   (0.706014,0.705149), y(t):   (0.709012,0.705190), diff:   (0.002998,0.000041)
n: 4172, t: 0.521500, x[n]: (-0.999999,-0.001509), y[n]: (-0.997841,-0.000615), y(t):  (-0.999994,0.001475), diff:  (-0.002154,0.002090)
n: 4173, t: 0.521625, x[n]:  (0.707660,-0.706553), y[n]:  (0.705503,-0.705660), y(t):  (0.705545,-0.708658), diff:  (0.000042,-0.002998)
n: 4174, t: 0.521750, x[n]:  (-0.001034,0.999999), y[n]:  (-0.000140,0.997842), y(t):   (0.001950,0.999994), diff:   (0.002090,0.002152)
n: 4175, t: 0.521875, x[n]: (-0.706198,-0.708015), y[n]: (-0.705305,-0.705857), y(t): (-0.708304,-0.705901), diff: (-0.003000,-0.000044)
n: 4176, t: 0.522000, x[n]:   (1.000000,0.000559), y[n]:  (0.997843,-0.000335), y(t):  (0.999993,-0.002425), diff:  (0.002150,-0.002091)
n: 4177, t: 0.522125, x[n]:  (-0.707679,0.706534), y[n]:  (-0.705522,0.705640), y(t):  (-0.705564,0.708639), diff:  (-0.000043,0.003000)
n: 4178, t: 0.522250, x[n]:  (0.000084,-1.000000), y[n]: (-0.000808,-0.997843), y(t): (-0.002900,-0.999991), diff: (-0.002092,-0.002149)
n: 4179, t: 0.522375, x[n]:   (0.706179,0.708034), y[n]:   (0.705285,0.705876), y(t):   (0.708285,0.705920), diff:   (0.003001,0.000044)
n: 4180, t: 0.522500, x[n]: (-0.999999,-0.001562), y[n]: (-0.997842,-0.000667), y(t):  (-0.999995,0.001422), diff:  (-0.002153,0.002089)
n: 4181, t: 0.522625, x[n]:  (0.707698,-0.706515), y[n]:  (0.705541,-0.705622), y(t):  (0.705583,-0.708621), diff:  (0.000043,-0.002998)
n: 4182, t: 0.522750, x[n]:  (-0.001087,0.999999), y[n]:  (-0.000194,0.997842), y(t):   (0.001897,0.999994), diff:   (0.002090,0.002152)
n: 4183, t: 0.522875, x[n]: (-0.706851,-0.707362), y[n]: (-0.705957,-0.705206), y(t): (-0.708956,-0.705247), diff: (-0.002998,-0.000041)
n: 4184, t: 0.523000, x[n]:   (1.000000,0.000612), y[n]:  (0.997842,-0.000280), y(t):  (0.999993,-0.002372), diff:  (0.002151,-0.002091)
n: 4185, t: 0.523125, x[n]:  (-0.708407,0.705805), y[n]:  (-0.706248,0.704912), y(t):  (-0.706294,0.707912), diff:  (-0.000046,0.003001)
n: 4186, t: 0.523250, x[n]:  (0.001114,-0.999999), y[n]:  (0.000219,-0.997843), y(t): (-0.001870,-0.999994), diff: (-0.002089,-0.002151)
n: 4187, t: 0.523375, x[n]:   (0.706141,0.708071), y[n]:   (0.705248,0.705913), y(t):   (0.708248,0.705958), diff:   (0.003000,0.000044)
n: 4188, t: 0.523500, x[n]: (-1.000000,-0.000639), y[n]:  (-0.997843,0.000255), y(t):  (-0.999993,0.002345), diff:  (-0.002150,0.002090)
n: 4189, t: 0.523625, x[n]:  (0.707736,-0.706477), y[n]:  (0.705578,-0.705583), y(t):  (0.705621,-0.708583), diff:  (0.000043,-0.003000)
n: 4190, t: 0.523750, x[n]:  (-0.000164,1.000000), y[n]:   (0.000728,0.997843), y(t):   (0.002820,0.999992), diff:   (0.002091,0.002149)
n: 4191, t: 0.523875, x[n]: (-0.706813,-0.707400), y[n]: (-0.705918,-0.705243), y(t): (-0.708918,-0.705285), diff: (-0.003000,-0.000041)
n: 4192, t: 0.524000, x[n]:   (0.999999,0.001642), y[n]:   (0.997841,0.000748), y(t):  (0.999995,-0.001342), diff:  (0.002154,-0.002090)
n: 4193, t: 0.524125, x[n]:  (-0.707755,0.706458), y[n]:  (-0.705597,0.705566), y(t):  (-0.705640,0.708564), diff:  (-0.000043,0.002998)
n: 4194, t: 0.524250, x[n]:  (0.001168,-0.999999), y[n]:  (0.000274,-0.997842), y(t): (-0.001817,-0.999994), diff: (-0.002090,-0.002152)
n: 4195, t: 0.524375, x[n]:   (0.706794,0.707419), y[n]:   (0.705901,0.705262), y(t):   (0.708899,0.705304), diff:   (0.002998,0.000041)
n: 4196, t: 0.524500, x[n]: (-1.000000,-0.000693), y[n]:  (-0.997842,0.000200), y(t):  (-0.999993,0.002292), diff:  (-0.002151,0.002091)
n: 4197, t: 0.524625, x[n]:  (0.707083,-0.707130), y[n]:  (0.704927,-0.706236), y(t):  (0.704967,-0.709234), diff:  (0.000040,-0.002998)
n: 4198, t: 0.524750, x[n]:  (-0.001194,0.999999), y[n]:  (-0.000301,0.997841), y(t):   (0.001790,0.999994), diff:   (0.002091,0.002153)
n: 4199, t: 0.524875, x[n]: (-0.706084,-0.708128), y[n]: (-0.705191,-0.705970), y(t): (-0.708191,-0.706015), diff: (-0.003000,-0.000045)
n: 4200, t: 0.525000, x[n]:   (1.000000,0.000719), y[n]:  (0.997843,-0.000175), y(t):  (0.999993,-0.002265), diff:  (0.002150,-0.002090)
n: 4201, t: 0.525125, x[n]:  (-0.707792,0.706420), y[n]:  (-0.705635,0.705527), y(t):  (-0.705678,0.708526), diff:  (-0.000043,0.003000)
n: 4202, t: 0.525250, x[n]:  (0.000244,-1.000000), y[n]: (-0.000648,-0.997843), y(t): (-0.002740,-0.999992), diff: (-0.002091,-0.002149)
n: 4203, t: 0.525375, x[n]:   (0.706757,0.707457), y[n]:   (0.705862,0.705300), y(t):   (0.708861,0.705342), diff:   (0.003000,0.000042)
n: 4204, t: 0.525500, x[n]: (-1.000000,-0.000746), y[n]:  (-0.997842,0.000147), y(t):  (-0.999993,0.002238), diff:  (-0.002151,0.002091)
n: 4205, t: 0.525625, x[n]:  (0.707811,-0.706402), y[n]:  (0.705654,-0.705508), y(t):  (0.705697,-0.708507), diff:  (0.000043,-0.003000)
n: 4206, t: 0.525750, x[n]:  (-0.001248,0.999999), y[n]:  (-0.000354,0.997842), y(t):   (0.001736,0.999994), diff:   (0.002090,0.002152)
n: 4207, t: 0.525875, x[n]: (-0.706738,-0.707476), y[n]: (-0.705844,-0.705319), y(t): (-0.708843,-0.705360), diff: (-0.002998,-0.000042)
n: 4208, t: 0.526000, x[n]:   (1.000000,0.000773), y[n]:  (0.997842,-0.000120), y(t):  (0.999993,-0.002211), diff:  (0.002151,-0.002091)
n: 4209, t: 0.526125, x[n]:  (-0.707830,0.706383), y[n]:  (-0.705673,0.705489), y(t):  (-0.705716,0.708489), diff:  (-0.000043,0.003000)
n: 4210, t: 0.526250, x[n]:  (0.000298,-1.000000), y[n]: (-0.000595,-0.997843), y(t): (-0.002686,-0.999992), diff: (-0.002091,-0.002149)
n: 4211, t: 0.526375, x[n]:   (0.706719,0.707495), y[n]:   (0.705824,0.705338), y(t):   (0.708824,0.705379), diff:   (0.003000,0.000042)
n: 4212, t: 0.526500, x[n]: (-1.000000,-0.000799), y[n]:  (-0.997842,0.000094), y(t):  (-0.999993,0.002185), diff:  (-0.002151,0.002091)
n: 4213, t: 0.526625, x[n]:  (0.707849,-0.706364), y[n]:  (0.705692,-0.705470), y(t):  (0.705735,-0.708470), diff:  (0.000043,-0.003000)
n: 4214, t: 0.526750, x[n]:  (-0.001301,0.999999), y[n]:  (-0.000407,0.997842), y(t):   (0.001683,0.999994), diff:   (0.002090,0.002152)
n: 4215, t: 0.526875, x[n]: (-0.706700,-0.707514), y[n]: (-0.705806,-0.705356), y(t): (-0.708805,-0.705398), diff: (-0.002998,-0.000042)
n: 4216, t: 0.527000, x[n]:   (1.000000,0.000826), y[n]:  (0.997842,-0.000067), y(t):  (0.999993,-0.002158), diff:  (0.002151,-0.002091)
n: 4217, t: 0.527125, x[n]:  (-0.707178,0.707036), y[n]:  (-0.705021,0.706141), y(t):  (-0.705062,0.709140), diff:  (-0.000040,0.002998)
n: 4218, t: 0.527250, x[n]:  (0.001328,-0.999999), y[n]:  (0.000434,-0.997841), y(t): (-0.001656,-0.999994), diff: (-0.002091,-0.002153)
n: 4219, t: 0.527375, x[n]:   (0.705990,0.708222), y[n]:   (0.705097,0.706064), y(t):   (0.708097,0.706109), diff:   (0.003000,0.000045)
n: 4220, t: 0.527500, x[n]: (-1.000000,-0.000853), y[n]:  (-0.997843,0.000041), y(t):  (-0.999993,0.002131), diff:  (-0.002150,0.002090)
n: 4221, t: 0.527625, x[n]:  (0.707887,-0.706326), y[n]:  (0.705729,-0.705432), y(t):  (0.705773,-0.708432), diff:  (0.000044,-0.003000)
n: 4222, t: 0.527750, x[n]:  (-0.000378,1.000000), y[n]:   (0.000515,0.997843), y(t):   (0.002606,0.999992), diff:   (0.002091,0.002149)
n: 4223, t: 0.527875, x[n]: (-0.706662,-0.707551), y[n]: (-0.705768,-0.705394), y(t): (-0.708767,-0.705436), diff: (-0.003000,-0.000042)
n: 4224, t: 0.528000, x[n]:  (1.000000,-0.000097), y[n]:  (0.997842,-0.000989), y(t):  (0.999991,-0.003081), diff:  (0.002148,-0.002092)
n: 4225, t: 0.528125, x[n]:  (-0.707906,0.706307), y[n]:  (-0.705748,0.705412), y(t):  (-0.705792,0.708413), diff:  (-0.000044,0.003001)
n: 4226, t: 0.528250, x[n]:  (0.001381,-0.999999), y[n]:  (0.000487,-0.997842), y(t): (-0.001603,-0.999994), diff: (-0.002090,-0.002152)
n: 4227, t: 0.528375, x[n]:   (0.706643,0.707570), y[n]:   (0.705750,0.705413), y(t):   (0.708748,0.705455), diff:   (0.002998,0.000042)
n: 4228, t: 0.528500, x[n]: (-1.000000,-0.000906), y[n]: (-0.997842,-0.000013), y(t):  (-0.999993,0.002078), diff:  (-0.002151,0.002091)
n: 4229, t: 0.528625, x[n]:  (0.707235,-0.706979), y[n]:  (0.705078,-0.706085), y(t):  (0.705118,-0.709083), diff:  (0.000041,-0.002998)
n: 4230, t: 0.528750, x[n]:  (-0.000431,1.000000), y[n]:   (0.000461,0.997842), y(t):   (0.002553,0.999992), diff:   (0.002092,0.002150)
n: 4231, t: 0.528875, x[n]: (-0.705933,-0.708279), y[n]: (-0.705039,-0.706121), y(t): (-0.708040,-0.706166), diff: (-0.003001,-0.000045)
n: 4232, t: 0.529000, x[n]:   (1.000000,0.000933), y[n]:   (0.997843,0.000039), y(t):  (0.999993,-0.002051), diff:  (0.002151,-0.002090)
n: 4233, t: 0.529125, x[n]:  (-0.707943,0.706269), y[n]:  (-0.705786,0.705376), y(t):  (-0.705830,0.708375), diff:  (-0.000044,0.003000)
n: 4234, t: 0.529250, x[n]:  (0.000458,-1.000000), y[n]: (-0.000435,-0.997843), y(t): (-0.002526,-0.999992), diff: (-0.002091,-0.002150)
n: 4235, t: 0.529375, x[n]:   (0.706605,0.707608), y[n]:   (0.705711,0.705451), y(t):   (0.708711,0.705493), diff:   (0.003000,0.000042)
n: 4236, t: 0.529500, x[n]: (-1.000000,-0.000960), y[n]: (-0.997842,-0.000066), y(t):  (-0.999993,0.002024), diff:  (-0.002151,0.002091)
n: 4237, t: 0.529625, x[n]:  (0.707272,-0.706941), y[n]:  (0.705115,-0.706047), y(t):  (0.705156,-0.709045), diff:  (0.000041,-0.002998)
n: 4238, t: 0.529750, x[n]:  (-0.001462,0.999999), y[n]:  (-0.000568,0.997841), y(t):   (0.001523,0.999994), diff:   (0.002090,0.002153)
n: 4239, t: 0.529875, x[n]: (-0.706586,-0.707627), y[n]: (-0.705693,-0.705470), y(t): (-0.708692,-0.705512), diff: (-0.002998,-0.000042)
n: 4240, t: 0.530000, x[n]:   (1.000000,0.000987), y[n]:   (0.997842,0.000093), y(t):  (0.999994,-0.001998), diff:  (0.002151,-0.002091)
n: 4241, t: 0.530125, x[n]:  (-0.707981,0.706231), y[n]:  (-0.705824,0.705338), y(t):  (-0.705867,0.708338), diff:  (-0.000044,0.003000)
n: 4242, t: 0.530250, x[n]:  (0.000512,-1.000000), y[n]: (-0.000382,-0.997843), y(t): (-0.002472,-0.999992), diff: (-0.002091,-0.002150)
n: 4243, t: 0.530375, x[n]:   (0.706567,0.707646), y[n]:   (0.705673,0.705488), y(t):   (0.708673,0.705531), diff:   (0.003000,0.000042)
n: 4244, t: 0.530500, x[n]: (-0.999999,-0.001013), y[n]: (-0.997842,-0.000120), y(t):  (-0.999994,0.001971), diff:  (-0.002152,0.002090)
n: 4245, t: 0.530625, x[n]:  (0.708000,-0.706212), y[n]:  (0.705842,-0.705319), y(t):  (0.705886,-0.708319), diff:  (0.000044,-0.003000)
n: 4246, t: 0.530750, x[n]:  (-0.001515,0.999999), y[n]:  (-0.000620,0.997842), y(t):   (0.001469,0.999994), diff:   (0.002089,0.002153)
n: 4247, t: 0.530875, x[n]: (-0.706549,-0.707665), y[n]: (-0.705656,-0.705507), y(t): (-0.708654,-0.705550), diff: (-0.002998,-0.000042)
n: 4248, t: 0.531000, x[n]:   (0.999999,0.001040), y[n]:   (0.997842,0.000146), y(t):  (0.999994,-0.001944), diff:  (0.002152,-0.002090)
n: 4249, t: 0.531125, x[n]:  (-0.707329,0.706885), y[n]:  (-0.705172,0.705991), y(t):  (-0.705213,0.708989), diff:  (-0.000041,0.002998)
n: 4250, t: 0.531250, x[n]:  (0.000565,-1.000000), y[n]: (-0.000328,-0.997842), y(t): (-0.002419,-0.999993), diff: (-0.002091,-0.002151)
n: 4251, t: 0.531375, x[n]:   (0.705838,0.708373), y[n]:   (0.704945,0.706215), y(t):   (0.707946,0.706261), diff:   (0.003001,0.000046)
n: 4252, t: 0.531500, x[n]: (-0.999999,-0.001067), y[n]: (-0.997843,-0.000172), y(t):  (-0.999994,0.001917), diff:  (-0.002151,0.002089)
n: 4253, t: 0.531625, x[n]:  (0.708038,-0.706174), y[n]:  (0.705880,-0.705281), y(t):  (0.705924,-0.708281), diff:  (0.000044,-0.003000)
n: 4254, t: 0.531750, x[n]:  (-0.000592,1.000000), y[n]:   (0.000302,0.997843), y(t):   (0.002392,0.999993), diff:   (0.002091,0.002150)
n: 4255, t: 0.531875, x[n]: (-0.706511,-0.707702), y[n]: (-0.705617,-0.705545), y(t): (-0.708616,-0.705588), diff: (-0.003000,-0.000043)
n: 4256, t: 0.532000, x[n]:   (1.000000,0.000117), y[n]:  (0.997843,-0.000776), y(t):  (0.999991,-0.002867), diff:  (0.002149,-0.002092)
n: 4257, t: 0.532125, x[n]:  (-0.707367,0.706847), y[n]:  (-0.705210,0.705952), y(t):  (-0.705251,0.708951), diff:  (-0.000041,0.003000)
n: 4258, t: 0.532250, x[n]:  (0.001595,-0.999999), y[n]:  (0.000701,-0.997841), y(t): (-0.001389,-0.999995), diff: (-0.002090,-0.002154)
n: 4259, t: 0.532375, x[n]:   (0.706492,0.707721), y[n]:   (0.705599,0.705564), y(t):   (0.708597,0.705607), diff:   (0.002998,0.000043)
n: 4260, t: 0.532500, x[n]: (-0.999999,-0.001120), y[n]: (-0.997842,-0.000226), y(t):  (-0.999994,0.001864), diff:  (-0.002152,0.002090)
n: 4261, t: 0.532625, x[n]:  (0.707386,-0.706828), y[n]:  (0.705229,-0.705934), y(t):  (0.705270,-0.708932), diff:  (0.000041,-0.002998)
n: 4262, t: 0.532750, x[n]:  (-0.000645,1.000000), y[n]:   (0.000248,0.997842), y(t):   (0.002339,0.999993), diff:   (0.002091,0.002151)
n: 4263, t: 0.532875, x[n]: (-0.706473,-0.707740), y[n]: (-0.705579,-0.705583), y(t): (-0.708578,-0.705626), diff: (-0.003000,-0.000043)
n: 4264, t: 0.533000, x[n]:   (0.999999,0.001147), y[n]:   (0.997842,0.000253), y(t):  (0.999994,-0.001837), diff:  (0.002152,-0.002090)
n: 4265, t: 0.533125, x[n]:  (-0.708094,0.706118), y[n]:  (-0.705937,0.705225), y(t):  (-0.705981,0.708224), diff:  (-0.000044,0.003000)
n: 4266, t: 0.533250, x[n]:  (0.000672,-1.000000), y[n]: (-0.000222,-0.997843), y(t): (-0.002312,-0.999993), diff: (-0.002090,-0.002150)
n: 4267, t: 0.533375, x[n]:   (0.706454,0.707759), y[n]:   (0.705560,0.705602), y(t):   (0.708560,0.705645), diff:   (0.003000,0.000043)
