Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 4120, t: 0.515000, x[n]:   (1.000000,0.000130), y[n]:  (0.999938,-0.000261), y(t):  (1.000000,-0.000267), diff:  (0.000062,-0.000006)
n: 4121, t: 0.515125, x[n]:   (0.951039,0.309072), y[n]:   (0.951100,0.308681), y(t):   (0.951161,0.308694), diff:   (0.000061,0.000013)
n: 4122, t: 0.515250, x[n]:   (0.808954,0.587872), y[n]:   (0.809133,0.587519), y(t):   (0.809187,0.587551), diff:   (0.000054,0.000031)
n: 4123, t: 0.515375, x[n]:   (0.587757,0.809038), y[n]:   (0.588037,0.808758), y(t):   (0.588078,0.808804), diff:   (0.000042,0.000046)
n: 4124, t: 0.515500, x[n]:   (0.308936,0.951083), y[n]:   (0.309289,0.950903), y(t):   (0.309314,0.950960), diff:   (0.000025,0.000057)
n: 4125, t: 0.515625, x[n]:  (-0.000013,1.000000), y[n]:   (0.000378,0.999938), y(t):   (0.000385,1.000000), diff:   (0.000007,0.000062)
n: 4126, t: 0.515750, x[n]:  (-0.309193,0.950999), y[n]:  (-0.308801,0.951061), y(t):  (-0.308814,0.951122), diff:  (-0.000013,0.000061)
n: 4127, t: 0.515875, x[n]:  (-0.587876,0.808951), y[n]:  (-0.587523,0.809131), y(t):  (-0.587554,0.809185), diff:  (-0.000031,0.000054)
n: 4128, t: 0.516000, x[n]:  (-0.809112,0.587654), y[n]:  (-0.808832,0.587934), y(t):  (-0.808878,0.587976), diff:  (-0.000046,0.000042)
n: 4129, t: 0.516125, x[n]:  (-0.951084,0.308932), y[n]:  (-0.950904,0.309285), y(t):  (-0.950961,0.309310), diff:  (-0.000057,0.000025)
n: 4130, t: 0.516250, x[n]: (-1.000000,-0.000017), y[n]:  (-0.999938,0.000374), y(t):  (-1.000000,0.000381), diff:  (-0.000062,0.000007)
n: 4131, t: 0.516375, x[n]: (-0.951036,-0.309081), y[n]: (-0.951098,-0.308689), y(t): (-0.951159,-0.308702), diff: (-0.000061,-0.000013)
n: 4132, t: 0.516500, x[n]: (-0.809020,-0.587781), y[n]: (-0.809200,-0.587428), y(t): (-0.809254,-0.587459), diff: (-0.000054,-0.000031)
n: 4133, t: 0.516625, x[n]: (-0.587651,-0.809115), y[n]: (-0.587931,-0.808834), y(t): (-0.587972,-0.808881), diff: (-0.000042,-0.000046)
n: 4134, t: 0.516750, x[n]: (-0.308928,-0.951086), y[n]: (-0.309280,-0.950906), y(t): (-0.309306,-0.950963), diff: (-0.000025,-0.000057)
n: 4135, t: 0.516875, x[n]:  (0.000144,-1.000000), y[n]: (-0.000248,-0.999938), y(t): (-0.000254,-1.000000), diff: (-0.000006,-0.000062)
n: 4136, t: 0.517000, x[n]:  (0.309085,-0.951034), y[n]:  (0.308694,-0.951096), y(t):  (0.308707,-0.951157), diff:  (0.000013,-0.000061)
n: 4137, t: 0.517125, x[n]:  (0.587785,-0.809018), y[n]:  (0.587432,-0.809197), y(t):  (0.587463,-0.809251), diff:  (0.000031,-0.000054)
n: 4138, t: 0.517250, x[n]:  (0.809046,-0.587746), y[n]:  (0.808765,-0.588026), y(t):  (0.808812,-0.588068), diff:  (0.000046,-0.000042)
n: 4139, t: 0.517375, x[n]:  (0.951087,-0.308923), y[n]:  (0.950907,-0.309276), y(t):  (0.950964,-0.309302), diff:  (0.000057,-0.000025)
n: 4140, t: 0.517500, x[n]:   (1.000000,0.000148), y[n]:  (0.999938,-0.000243), y(t):  (1.000000,-0.000250), diff:  (0.000062,-0.000006)
n: 4141, t: 0.517625, x[n]:   (0.951033,0.309089), y[n]:   (0.951095,0.308698), y(t):   (0.951156,0.308711), diff:   (0.000061,0.000013)
n: 4142, t: 0.517750, x[n]:   (0.808943,0.587887), y[n]:   (0.809123,0.587534), y(t):   (0.809177,0.587565), diff:   (0.000054,0.000031)
n: 4143, t: 0.517875, x[n]:   (0.587742,0.809048), y[n]:   (0.588022,0.808768), y(t):   (0.588064,0.808814), diff:   (0.000042,0.000046)
n: 4144, t: 0.518000, x[n]:   (0.309035,0.951051), y[n]:   (0.309388,0.950871), y(t):   (0.309414,0.950928), diff:   (0.000025,0.000057)
n: 4145, t: 0.518125, x[n]:  (-0.000031,1.000000), y[n]:   (0.000361,0.999938), y(t):   (0.000367,1.000000), diff:   (0.000006,0.000062)
n: 4146, t: 0.518250, x[n]:  (-0.309209,0.950994), y[n]:  (-0.308818,0.951056), y(t):  (-0.308831,0.951117), diff:  (-0.000013,0.000061)
n: 4147, t: 0.518375, x[n]:  (-0.587891,0.808941), y[n]:  (-0.587538,0.809120), y(t):  (-0.587569,0.809174), diff:  (-0.000031,0.000054)
n: 4148, t: 0.518500, x[n]:  (-0.809051,0.587739), y[n]:  (-0.808771,0.588019), y(t):  (-0.808817,0.588060), diff:  (-0.000046,0.000042)
n: 4149, t: 0.518625, x[n]:  (-0.951090,0.308915), y[n]:  (-0.950910,0.309268), y(t):  (-0.950967,0.309293), diff:  (-0.000057,0.000025)
n: 4150, t: 0.518750, x[n]: (-1.000000,-0.000035), y[n]:  (-0.999938,0.000356), y(t):  (-1.000000,0.000363), diff:  (-0.000062,0.000007)
n: 4151, t: 0.518875, x[n]: (-0.951030,-0.309098), y[n]: (-0.951092,-0.308706), y(t): (-0.951153,-0.308719), diff: (-0.000061,-0.000013)
n: 4152, t: 0.519000, x[n]: (-0.808938,-0.587894), y[n]: (-0.809118,-0.587541), y(t): (-0.809172,-0.587572), diff: (-0.000054,-0.000031)
n: 4153, t: 0.519125, x[n]: (-0.587636,-0.809125), y[n]: (-0.587916,-0.808845), y(t): (-0.587958,-0.808891), diff: (-0.000042,-0.000046)
n: 4154, t: 0.519250, x[n]: (-0.308911,-0.951091), y[n]: (-0.309263,-0.950911), y(t): (-0.309289,-0.950968), diff: (-0.000025,-0.000057)
n: 4155, t: 0.519375, x[n]:  (0.000040,-1.000000), y[n]: (-0.000352,-0.999938), y(t): (-0.000358,-1.000000), diff: (-0.000007,-0.000062)
n: 4156, t: 0.519500, x[n]:  (0.309102,-0.951029), y[n]:  (0.308710,-0.951091), y(t):  (0.308723,-0.951152), diff:  (0.000013,-0.000061)
n: 4157, t: 0.519625, x[n]:  (0.587799,-0.809007), y[n]:  (0.587446,-0.809187), y(t):  (0.587477,-0.809241), diff:  (0.000031,-0.000054)
n: 4158, t: 0.519750, x[n]:  (0.809056,-0.587731), y[n]:  (0.808776,-0.588012), y(t):  (0.808822,-0.588053), diff:  (0.000046,-0.000042)
n: 4159, t: 0.519875, x[n]:  (0.951092,-0.308906), y[n]:  (0.950913,-0.309259), y(t):  (0.950969,-0.309285), diff:  (0.000057,-0.000025)
n: 4160, t: 0.520000, x[n]:   (1.000000,0.000166), y[n]:  (0.999938,-0.000225), y(t):  (1.000000,-0.000232), diff:  (0.000062,-0.000006)
n: 4161, t: 0.520125, x[n]:   (0.951028,0.309106), y[n]:   (0.951089,0.308715), y(t):   (0.951150,0.308728), diff:   (0.000061,0.000013)
n: 4162, t: 0.520250, x[n]:   (0.809004,0.587803), y[n]:   (0.809184,0.587449), y(t):   (0.809238,0.587481), diff:   (0.000054,0.000031)
n: 4163, t: 0.520375, x[n]:   (0.587728,0.809059), y[n]:   (0.588008,0.808779), y(t):   (0.588050,0.808825), diff:   (0.000042,0.000046)
n: 4164, t: 0.520500, x[n]:   (0.309018,0.951056), y[n]:   (0.309371,0.950876), y(t):   (0.309397,0.950933), diff:   (0.000025,0.000057)
n: 4165, t: 0.520625, x[n]:  (-0.000048,1.000000), y[n]:   (0.000343,0.999938), y(t):   (0.000349,1.000000), diff:   (0.000006,0.000062)
n: 4166, t: 0.520750, x[n]:  (-0.309110,0.951026), y[n]:  (-0.308719,0.951088), y(t):  (-0.308732,0.951149), diff:  (-0.000013,0.000061)
n: 4167, t: 0.520875, x[n]:  (-0.587905,0.808930), y[n]:  (-0.587552,0.809110), y(t):  (-0.587583,0.809164), diff:  (-0.000031,0.000054)
n: 4168, t: 0.521000, x[n]:  (-0.809061,0.587724), y[n]:  (-0.808781,0.588004), y(t):  (-0.808827,0.588046), diff:  (-0.000046,0.000042)
n: 4169, t: 0.521125, x[n]:  (-0.951095,0.308898), y[n]:  (-0.950915,0.309251), y(t):  (-0.950972,0.309276), diff:  (-0.000057,0.000025)
n: 4170, t: 0.521250, x[n]: (-1.000000,-0.000053), y[n]:  (-0.999938,0.000338), y(t):  (-1.000000,0.000345), diff:  (-0.000062,0.000007)
n: 4171, t: 0.521375, x[n]: (-0.951063,-0.308998), y[n]: (-0.951124,-0.308607), y(t): (-0.951185,-0.308620), diff: (-0.000061,-0.000013)
n: 4172, t: 0.521500, x[n]: (-0.808927,-0.587909), y[n]: (-0.809107,-0.587555), y(t): (-0.809161,-0.587587), diff: (-0.000054,-0.000031)
n: 4173, t: 0.521625, x[n]: (-0.587721,-0.809064), y[n]: (-0.588001,-0.808784), y(t): (-0.588042,-0.808830), diff: (-0.000042,-0.000046)
n: 4174, t: 0.521750, x[n]: (-0.308894,-0.951097), y[n]: (-0.309247,-0.950917), y(t): (-0.309272,-0.950974), diff: (-0.000025,-0.000057)
n: 4175, t: 0.521875, x[n]:  (0.000057,-1.000000), y[n]: (-0.000334,-0.999938), y(t): (-0.000341,-1.000000), diff: (-0.000007,-0.000062)
n: 4176, t: 0.522000, x[n]:  (0.309119,-0.951023), y[n]:  (0.308727,-0.951085), y(t):  (0.308740,-0.951146), diff:  (0.000013,-0.000061)
n: 4177, t: 0.522125, x[n]:  (0.587813,-0.808997), y[n]:  (0.587460,-0.809176), y(t):  (0.587491,-0.809230), diff:  (0.000031,-0.000054)
n: 4178, t: 0.522250, x[n]:  (0.808995,-0.587816), y[n]:  (0.808715,-0.588096), y(t):  (0.808761,-0.588138), diff:  (0.000046,-0.000042)
n: 4179, t: 0.522375, x[n]:  (0.951098,-0.308889), y[n]:  (0.950918,-0.309243), y(t):  (0.950975,-0.309268), diff:  (0.000057,-0.000025)
n: 4180, t: 0.522500, x[n]:   (1.000000,0.000062), y[n]:  (0.999938,-0.000329), y(t):  (1.000000,-0.000336), diff:  (0.000062,-0.000007)
n: 4181, t: 0.522625, x[n]:   (0.951022,0.309123), y[n]:   (0.951084,0.308732), y(t):   (0.951145,0.308745), diff:   (0.000061,0.000013)
n: 4182, t: 0.522750, x[n]:   (0.808994,0.587817), y[n]:   (0.809174,0.587464), y(t):   (0.809228,0.587495), diff:   (0.000054,0.000031)
n: 4183, t: 0.522875, x[n]:   (0.587713,0.809069), y[n]:   (0.587993,0.808789), y(t):   (0.588035,0.808835), diff:   (0.000042,0.000046)
n: 4184, t: 0.523000, x[n]:   (0.309001,0.951062), y[n]:   (0.309354,0.950882), y(t):   (0.309380,0.950939), diff:   (0.000026,0.000057)
n: 4185, t: 0.523125, x[n]:  (-0.000188,1.000000), y[n]:   (0.000203,0.999938), y(t):   (0.000210,1.000000), diff:   (0.000006,0.000062)
n: 4186, t: 0.523250, x[n]:  (-0.309127,0.951021), y[n]:  (-0.308736,0.951083), y(t):  (-0.308749,0.951144), diff:  (-0.000013,0.000061)
n: 4187, t: 0.523375, x[n]:  (-0.587919,0.808920), y[n]:  (-0.587566,0.809099), y(t):  (-0.587597,0.809153), diff:  (-0.000031,0.000054)
n: 4188, t: 0.523500, x[n]:  (-0.809072,0.587710), y[n]:  (-0.808792,0.587990), y(t):  (-0.808838,0.588032), diff:  (-0.000046,0.000042)
n: 4189, t: 0.523625, x[n]:  (-0.951063,0.308997), y[n]:  (-0.950883,0.309350), y(t):  (-0.950940,0.309375), diff:  (-0.000057,0.000025)
n: 4190, t: 0.523750, x[n]: (-1.000000,-0.000071), y[n]:  (-0.999938,0.000321), y(t):  (-1.000000,0.000327), diff:  (-0.000062,0.000006)
n: 4191, t: 0.523875, x[n]: (-0.951057,-0.309015), y[n]: (-0.951119,-0.308624), y(t): (-0.951180,-0.308637), diff: (-0.000061,-0.000013)
n: 4192, t: 0.524000, x[n]: (-0.808917,-0.587923), y[n]: (-0.809097,-0.587570), y(t): (-0.809151,-0.587601), diff: (-0.000054,-0.000031)
n: 4193, t: 0.524125, x[n]: (-0.587706,-0.809074), y[n]: (-0.587986,-0.808794), y(t): (-0.588028,-0.808841), diff: (-0.000042,-0.000046)
n: 4194, t: 0.524250, x[n]: (-0.308877,-0.951102), y[n]: (-0.309230,-0.950922), y(t): (-0.309255,-0.950979), diff: (-0.000025,-0.000057)
n: 4195, t: 0.524375, x[n]:  (0.000075,-1.000000), y[n]: (-0.000316,-0.999938), y(t): (-0.000323,-1.000000), diff: (-0.000007,-0.000062)
n: 4196, t: 0.524500, x[n]:  (0.309020,-0.951056), y[n]:  (0.308628,-0.951118), y(t):  (0.308641,-0.951178), diff:  (0.000013,-0.000061)
n: 4197, t: 0.524625, x[n]:  (0.587828,-0.808986), y[n]:  (0.587475,-0.809166), y(t):  (0.587506,-0.809220), diff:  (0.000031,-0.000054)
n: 4198, t: 0.524750, x[n]:  (0.809077,-0.587703), y[n]:  (0.808797,-0.587983), y(t):  (0.808843,-0.588024), diff:  (0.000046,-0.000042)
n: 4199, t: 0.524875, x[n]:  (0.951103,-0.308872), y[n]:  (0.950924,-0.309225), y(t):  (0.950980,-0.309251), diff:  (0.000057,-0.000025)
n: 4200, t: 0.525000, x[n]:   (1.000000,0.000080), y[n]:  (0.999938,-0.000312), y(t):  (1.000000,-0.000318), diff:  (0.000062,-0.000007)
n: 4201, t: 0.525125, x[n]:   (0.951017,0.309140), y[n]:   (0.951078,0.308749), y(t):   (0.951139,0.308762), diff:   (0.000061,0.000013)
n: 4202, t: 0.525250, x[n]:   (0.808984,0.587831), y[n]:   (0.809163,0.587478), y(t):   (0.809217,0.587509), diff:   (0.000054,0.000031)
n: 4203, t: 0.525375, x[n]:   (0.587699,0.809080), y[n]:   (0.587979,0.808799), y(t):   (0.588021,0.808846), diff:   (0.000042,0.000046)
n: 4204, t: 0.525500, x[n]:   (0.308984,0.951067), y[n]:   (0.309337,0.950887), y(t):   (0.309363,0.950944), diff:   (0.000025,0.000057)
n: 4205, t: 0.525625, x[n]:  (-0.000206,1.000000), y[n]:   (0.000185,0.999938), y(t):   (0.000192,1.000000), diff:   (0.000006,0.000062)
n: 4206, t: 0.525750, x[n]:  (-0.309144,0.951015), y[n]:  (-0.308753,0.951077), y(t):  (-0.308766,0.951138), diff:  (-0.000013,0.000061)
n: 4207, t: 0.525875, x[n]:  (-0.587835,0.808981), y[n]:  (-0.587482,0.809161), y(t):  (-0.587513,0.809215), diff:  (-0.000031,0.000054)
n: 4208, t: 0.526000, x[n]:  (-0.809082,0.587695), y[n]:  (-0.808802,0.587976), y(t):  (-0.808848,0.588017), diff:  (-0.000046,0.000042)
n: 4209, t: 0.526125, x[n]:  (-0.951069,0.308980), y[n]:  (-0.950889,0.309333), y(t):  (-0.950945,0.309358), diff:  (-0.000057,0.000025)
n: 4210, t: 0.526250, x[n]: (-1.000000,-0.000089), y[n]:  (-0.999938,0.000303), y(t):  (-1.000000,0.000309), diff:  (-0.000062,0.000006)
n: 4211, t: 0.526375, x[n]: (-0.951052,-0.309032), y[n]: (-0.951113,-0.308641), y(t): (-0.951174,-0.308654), diff: (-0.000061,-0.000013)
n: 4212, t: 0.526500, x[n]: (-0.808906,-0.587937), y[n]: (-0.809086,-0.587584), y(t): (-0.809140,-0.587615), diff: (-0.000054,-0.000031)
n: 4213, t: 0.526625, x[n]: (-0.587692,-0.809085), y[n]: (-0.587972,-0.808805), y(t): (-0.588014,-0.808851), diff: (-0.000042,-0.000046)
n: 4214, t: 0.526750, x[n]: (-0.308976,-0.951070), y[n]: (-0.309329,-0.950890), y(t): (-0.309354,-0.950947), diff: (-0.000025,-0.000057)
n: 4215, t: 0.526875, x[n]:  (0.000093,-1.000000), y[n]: (-0.000298,-0.999938), y(t): (-0.000305,-1.000000), diff: (-0.000006,-0.000062)
n: 4216, t: 0.527000, x[n]:  (0.309037,-0.951050), y[n]:  (0.308645,-0.951112), y(t):  (0.308658,-0.951173), diff:  (0.000013,-0.000061)
n: 4217, t: 0.527125, x[n]:  (0.587842,-0.808976), y[n]:  (0.587489,-0.809155), y(t):  (0.587520,-0.809209), diff:  (0.000031,-0.000054)
n: 4218, t: 0.527250, x[n]:  (0.809088,-0.587688), y[n]:  (0.808807,-0.587968), y(t):  (0.808854,-0.588010), diff:  (0.000046,-0.000042)
n: 4219, t: 0.527375, x[n]:  (0.951109,-0.308856), y[n]:  (0.950929,-0.309209), y(t):  (0.950986,-0.309234), diff:  (0.000057,-0.000025)
n: 4220, t: 0.527500, x[n]:   (1.000000,0.000097), y[n]:  (0.999938,-0.000294), y(t):  (1.000000,-0.000300), diff:  (0.000062,-0.000007)
n: 4221, t: 0.527625, x[n]:   (0.951049,0.309041), y[n]:   (0.951111,0.308650), y(t):   (0.951172,0.308662), diff:   (0.000061,0.000013)
n: 4222, t: 0.527750, x[n]:   (0.808973,0.587846), y[n]:   (0.809153,0.587493), y(t):   (0.809207,0.587524), diff:   (0.000054,0.000031)
n: 4223, t: 0.527875, x[n]:   (0.587783,0.809018), y[n]:   (0.588063,0.808738), y(t):   (0.588105,0.808784), diff:   (0.000042,0.000046)
n: 4224, t: 0.528000, x[n]:   (0.308967,0.951073), y[n]:   (0.309320,0.950893), y(t):   (0.309346,0.950950), diff:   (0.000025,0.000057)
n: 4225, t: 0.528125, x[n]:  (-0.000102,1.000000), y[n]:   (0.000289,0.999938), y(t):   (0.000296,1.000000), diff:   (0.000006,0.000062)
n: 4226, t: 0.528250, x[n]:  (-0.309161,0.951010), y[n]:  (-0.308770,0.951072), y(t):  (-0.308783,0.951133), diff:  (-0.000013,0.000061)
n: 4227, t: 0.528375, x[n]:  (-0.587849,0.808970), y[n]:  (-0.587496,0.809150), y(t):  (-0.587527,0.809204), diff:  (-0.000031,0.000054)
n: 4228, t: 0.528500, x[n]:  (-0.809093,0.587681), y[n]:  (-0.808813,0.587961), y(t):  (-0.808859,0.588003), diff:  (-0.000046,0.000042)
n: 4229, t: 0.528625, x[n]:  (-0.951074,0.308963), y[n]:  (-0.950894,0.309316), y(t):  (-0.950951,0.309342), diff:  (-0.000057,0.000025)
n: 4230, t: 0.528750, x[n]:  (-1.000000,0.000016), y[n]:  (-0.999938,0.000407), y(t):  (-1.000000,0.000414), diff:  (-0.000062,0.000007)
n: 4231, t: 0.528875, x[n]: (-0.951008,-0.309165), y[n]: (-0.951070,-0.308774), y(t): (-0.951131,-0.308787), diff: (-0.000061,-0.000013)
n: 4232, t: 0.529000, x[n]: (-0.808968,-0.587853), y[n]: (-0.809148,-0.587500), y(t): (-0.809202,-0.587531), diff: (-0.000054,-0.000031)
n: 4233, t: 0.529125, x[n]: (-0.587677,-0.809095), y[n]: (-0.587957,-0.808815), y(t): (-0.587999,-0.808861), diff: (-0.000042,-0.000046)
n: 4234, t: 0.529250, x[n]: (-0.308959,-0.951075), y[n]: (-0.309312,-0.950895), y(t): (-0.309337,-0.950952), diff: (-0.000025,-0.000057)
n: 4235, t: 0.529375, x[n]:  (0.000111,-1.000000), y[n]: (-0.000281,-0.999938), y(t): (-0.000287,-1.000000), diff: (-0.000006,-0.000062)
n: 4236, t: 0.529500, x[n]:  (0.309054,-0.951045), y[n]:  (0.308662,-0.951106), y(t):  (0.308675,-0.951167), diff:  (0.000013,-0.000061)
n: 4237, t: 0.529625, x[n]:  (0.587758,-0.809037), y[n]:  (0.587405,-0.809217), y(t):  (0.587436,-0.809271), diff:  (0.000031,-0.000054)
n: 4238, t: 0.529750, x[n]:  (0.809098,-0.587674), y[n]:  (0.808818,-0.587954), y(t):  (0.808864,-0.587996), diff:  (0.000046,-0.000042)
n: 4239, t: 0.529875, x[n]:  (0.951077,-0.308955), y[n]:  (0.950897,-0.309308), y(t):  (0.950954,-0.309333), diff:  (0.000057,-0.000025)
n: 4240, t: 0.530000, x[n]:   (1.000000,0.000115), y[n]:  (0.999938,-0.000276), y(t):  (1.000000,-0.000283), diff:  (0.000062,-0.000006)
n: 4241, t: 0.530125, x[n]:   (0.951043,0.309058), y[n]:   (0.951105,0.308667), y(t):   (0.951166,0.308679), diff:   (0.000061,0.000013)
n: 4242, t: 0.530250, x[n]:   (0.808963,0.587860), y[n]:   (0.809142,0.587507), y(t):   (0.809196,0.587538), diff:   (0.000054,0.000031)
n: 4243, t: 0.530375, x[n]:   (0.587769,0.809029), y[n]:   (0.588049,0.808749), y(t):   (0.588091,0.808795), diff:   (0.000042,0.000046)
n: 4244, t: 0.530500, x[n]:   (0.308834,0.951116), y[n]:   (0.309188,0.950936), y(t):   (0.309213,0.950993), diff:   (0.000025,0.000057)
n: 4245, t: 0.530625, x[n]:  (-0.000120,1.000000), y[n]:   (0.000272,0.999938), y(t):   (0.000278,1.000000), diff:   (0.000007,0.000062)
n: 4246, t: 0.530750, x[n]:  (-0.309178,0.951004), y[n]:  (-0.308787,0.951066), y(t):  (-0.308800,0.951127), diff:  (-0.000013,0.000061)
n: 4247, t: 0.530875, x[n]:  (-0.587864,0.808960), y[n]:  (-0.587511,0.809140), y(t):  (-0.587542,0.809194), diff:  (-0.000031,0.000054)
n: 4248, t: 0.531000, x[n]:  (-0.809032,0.587765), y[n]:  (-0.808751,0.588045), y(t):  (-0.808798,0.588087), diff:  (-0.000046,0.000042)
n: 4249, t: 0.531125, x[n]:  (-0.951080,0.308946), y[n]:  (-0.950900,0.309299), y(t):  (-0.950957,0.309325), diff:  (-0.000057,0.000025)
n: 4250, t: 0.531250, x[n]: (-1.000000,-0.000002), y[n]:  (-0.999938,0.000389), y(t):  (-1.000000,0.000396), diff:  (-0.000062,0.000007)
n: 4251, t: 0.531375, x[n]: (-0.951003,-0.309182), y[n]: (-0.951065,-0.308791), y(t): (-0.951126,-0.308804), diff: (-0.000061,-0.000013)
n: 4252, t: 0.531500, x[n]: (-0.808957,-0.587867), y[n]: (-0.809137,-0.587514), y(t): (-0.809191,-0.587545), diff: (-0.000054,-0.000031)
n: 4253, t: 0.531625, x[n]: (-0.587663,-0.809106), y[n]: (-0.587943,-0.808826), y(t): (-0.587985,-0.808872), diff: (-0.000042,-0.000046)
n: 4254, t: 0.531750, x[n]: (-0.308942,-0.951081), y[n]: (-0.309295,-0.950901), y(t): (-0.309320,-0.950958), diff: (-0.000025,-0.000057)
n: 4255, t: 0.531875, x[n]:  (0.000007,-1.000000), y[n]: (-0.000385,-0.999938), y(t): (-0.000391,-1.000000), diff: (-0.000007,-0.000062)
n: 4256, t: 0.532000, x[n]:  (0.309071,-0.951039), y[n]:  (0.308679,-0.951101), y(t):  (0.308692,-0.951162), diff:  (0.000013,-0.000061)
n: 4257, t: 0.532125, x[n]:  (0.587772,-0.809026), y[n]:  (0.587419,-0.809206), y(t):  (0.587450,-0.809260), diff:  (0.000031,-0.000054)
n: 4258, t: 0.532250, x[n]:  (0.809108,-0.587659), y[n]:  (0.808828,-0.587940), y(t):  (0.808875,-0.587981), diff:  (0.000046,-0.000042)
n: 4259, t: 0.532375, x[n]:  (0.951082,-0.308938), y[n]:  (0.950902,-0.309291), y(t):  (0.950959,-0.309316), diff:  (0.000057,-0.000025)
n: 4260, t: 0.532500, x[n]:   (1.000000,0.000133), y[n]:  (0.999938,-0.000258), y(t):  (1.000000,-0.000265), diff:  (0.000062,-0.000006)
n: 4261, t: 0.532625, x[n]:   (0.951038,0.309075), y[n]:   (0.951100,0.308683), y(t):   (0.951161,0.308696), diff:   (0.000061,0.000013)
n: 4262, t: 0.532750, x[n]:   (0.808952,0.587875), y[n]:   (0.809132,0.587521), y(t):   (0.809186,0.587553), diff:   (0.000054,0.000031)
n: 4263, t: 0.532875, x[n]:   (0.587754,0.809039), y[n]:   (0.588034,0.808759), y(t):   (0.588076,0.808805), diff:   (0.000042,0.000046)
n: 4264, t: 0.533000, x[n]:   (0.308817,0.951121), y[n]:   (0.309171,0.950941), y(t):   (0.309196,0.950998), diff:   (0.000025,0.000057)
n: 4265, t: 0.533125, x[n]:  (-0.000138,1.000000), y[n]:   (0.000254,0.999938), y(t):   (0.000260,1.000000), diff:   (0.000007,0.000062)
n: 4266, t: 0.533250, x[n]:  (-0.309079,0.951036), y[n]:  (-0.308688,0.951098), y(t):  (-0.308701,0.951159), diff:  (-0.000013,0.000061)
n: 4267, t: 0.533375, x[n]:  (-0.587878,0.808949), y[n]:  (-0.587525,0.809129), y(t):  (-0.587556,0.809183), diff:  (-0.000031,0.000054)
n: 4268, t: 0.533500, x[n]:  (-0.809042,0.587751), y[n]:  (-0.808762,0.588031), y(t):  (-0.808808,0.588073), diff:  (-0.000046,0.000042)
n: 4269, t: 0.533625, x[n]:  (-0.951085,0.308929), y[n]:  (-0.950905,0.309282), y(t):  (-0.950962,0.309308), diff:  (-0.000057,0.000025)
n: 4270, t: 0.533750, x[n]: (-1.000000,-0.000020), y[n]:  (-0.999938,0.000371), y(t):  (-1.000000,0.000378), diff:  (-0.000062,0.000007)
n: 4271, t: 0.533875, x[n]: (-0.950997,-0.309199), y[n]: (-0.951059,-0.308808), y(t): (-0.951120,-0.308821), diff: (-0.000061,-0.000013)
n: 4272, t: 0.534000, x[n]: (-0.808947,-0.587882), y[n]: (-0.809127,-0.587529), y(t): (-0.809181,-0.587560), diff: (-0.000054,-0.000031)
n: 4273, t: 0.534125, x[n]: (-0.587747,-0.809045), y[n]: (-0.588027,-0.808764), y(t): (-0.588069,-0.808811), diff: (-0.000042,-0.000046)
n: 4274, t: 0.534250, x[n]: (-0.308925,-0.951086), y[n]: (-0.309278,-0.950906), y(t): (-0.309303,-0.950963), diff: (-0.000025,-0.000057)
n: 4275, t: 0.534375, x[n]:  (0.000024,-1.000000), y[n]: (-0.000367,-0.999938), y(t): (-0.000374,-1.000000), diff: (-0.000007,-0.000062)
n: 4276, t: 0.534500, x[n]:  (0.309087,-0.951034), y[n]:  (0.308696,-0.951095), y(t):  (0.308709,-0.951156), diff:  (0.000013,-0.000061)
n: 4277, t: 0.534625, x[n]:  (0.587885,-0.808944), y[n]:  (0.587532,-0.809124), y(t):  (0.587564,-0.809178), diff:  (0.000031,-0.000054)
n: 4278, t: 0.534750, x[n]:  (0.809119,-0.587645), y[n]:  (0.808839,-0.587925), y(t):  (0.808885,-0.587967), diff:  (0.000046,-0.000042)
n: 4279, t: 0.534875, x[n]:  (0.951088,-0.308921), y[n]:  (0.950908,-0.309274), y(t):  (0.950965,-0.309299), diff:  (0.000057,-0.000025)
n: 4280, t: 0.535000, x[n]:   (1.000000,0.000151), y[n]:  (0.999938,-0.000240), y(t):  (1.000000,-0.000247), diff:  (0.000062,-0.000006)
n: 4281, t: 0.535125, x[n]:   (0.951032,0.309092), y[n]:   (0.951094,0.308700), y(t):   (0.951155,0.308713), diff:   (0.000061,0.000013)
