Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 6460, t: 0.807500, x[n]:  (0.000035,-1.000000), y[n]: (-0.000064,-0.999996), y(t): (-0.000064,-1.000000), diff: (-0.000000,-0.000004)
n: 6461, t: 0.807625, x[n]:  (0.078506,-0.996914), y[n]:  (0.078407,-0.996918), y(t):  (0.078407,-0.996921), diff:  (0.000000,-0.000004)
n: 6462, t: 0.807750, x[n]:  (0.156463,-0.987684), y[n]:  (0.156365,-0.987695), y(t):  (0.156365,-0.987699), diff:  (0.000000,-0.000004)
n: 6463, t: 0.807875, x[n]:  (0.233486,-0.972360), y[n]:  (0.233388,-0.972380), y(t):  (0.233389,-0.972383), diff:  (0.000001,-0.000004)
n: 6464, t: 0.808000, x[n]:  (0.309040,-0.951049), y[n]:  (0.308944,-0.951076), y(t):  (0.308945,-0.951080), diff:  (0.000001,-0.000004)
n: 6465, t: 0.808125, x[n]:  (0.382717,-0.923866), y[n]:  (0.382623,-0.923900), y(t):  (0.382625,-0.923904), diff:  (0.000001,-0.000004)
n: 6466, t: 0.808250, x[n]:  (0.454007,-0.890998), y[n]:  (0.453916,-0.891040), y(t):  (0.453918,-0.891044), diff:  (0.000002,-0.000004)
n: 6467, t: 0.808375, x[n]:  (0.522551,-0.852608), y[n]:  (0.522464,-0.852657), y(t):  (0.522466,-0.852660), diff:  (0.000002,-0.000003)
n: 6468, t: 0.808500, x[n]:  (0.587820,-0.808992), y[n]:  (0.587737,-0.809047), y(t):  (0.587739,-0.809050), diff:  (0.000002,-0.000003)
n: 6469, t: 0.808625, x[n]:  (0.649467,-0.760390), y[n]:  (0.649389,-0.760451), y(t):  (0.649391,-0.760454), diff:  (0.000002,-0.000003)
n: 6470, t: 0.808750, x[n]:  (0.707133,-0.707080), y[n]:  (0.707060,-0.707148), y(t):  (0.707063,-0.707151), diff:  (0.000003,-0.000003)
n: 6471, t: 0.808875, x[n]:  (0.760418,-0.649433), y[n]:  (0.760351,-0.649507), y(t):  (0.760354,-0.649509), diff:  (0.000003,-0.000003)
n: 6472, t: 0.809000, x[n]:  (0.809036,-0.587760), y[n]:  (0.808974,-0.587838), y(t):  (0.808977,-0.587840), diff:  (0.000003,-0.000002)
n: 6473, t: 0.809125, x[n]:  (0.852663,-0.522461), y[n]:  (0.852608,-0.522544), y(t):  (0.852611,-0.522546), diff:  (0.000003,-0.000002)
n: 6474, t: 0.809250, x[n]:  (0.891032,-0.453940), y[n]:  (0.890984,-0.454027), y(t):  (0.890987,-0.454029), diff:  (0.000003,-0.000002)
n: 6475, t: 0.809375, x[n]:  (0.923894,-0.382648), y[n]:  (0.923853,-0.382738), y(t):  (0.923856,-0.382740), diff:  (0.000004,-0.000002)
n: 6476, t: 0.809500, x[n]:  (0.951063,-0.308998), y[n]:  (0.951028,-0.309091), y(t):  (0.951032,-0.309092), diff:  (0.000004,-0.000001)
n: 6477, t: 0.809625, x[n]:  (0.972378,-0.233414), y[n]:  (0.972351,-0.233509), y(t):  (0.972354,-0.233510), diff:  (0.000004,-0.000001)
n: 6478, t: 0.809750, x[n]:  (0.987691,-0.156420), y[n]:  (0.987671,-0.156518), y(t):  (0.987675,-0.156518), diff:  (0.000004,-0.000001)
n: 6479, t: 0.809875, x[n]:  (0.996919,-0.078432), y[n]:  (0.996908,-0.078531), y(t):  (0.996912,-0.078531), diff:  (0.000004,-0.000000)
n: 6480, t: 0.810000, x[n]:   (1.000000,0.000039), y[n]:  (0.999996,-0.000060), y(t):  (1.000000,-0.000060), diff:  (0.000004,-0.000000)
n: 6481, t: 0.810125, x[n]:   (0.996913,0.078511), y[n]:   (0.996917,0.078411), y(t):   (0.996921,0.078412), diff:   (0.000004,0.000000)
n: 6482, t: 0.810250, x[n]:   (0.987683,0.156468), y[n]:   (0.987695,0.156369), y(t):   (0.987699,0.156370), diff:   (0.000004,0.000000)
n: 6483, t: 0.810375, x[n]:   (0.972359,0.233490), y[n]:   (0.972379,0.233393), y(t):   (0.972382,0.233394), diff:   (0.000004,0.000001)
n: 6484, t: 0.810500, x[n]:   (0.951048,0.309044), y[n]:   (0.951075,0.308948), y(t):   (0.951079,0.308949), diff:   (0.000004,0.000001)
n: 6485, t: 0.810625, x[n]:   (0.923876,0.382693), y[n]:   (0.923910,0.382599), y(t):   (0.923914,0.382601), diff:   (0.000004,0.000001)
n: 6486, t: 0.810750, x[n]:   (0.890982,0.454038), y[n]:   (0.891024,0.453947), y(t):   (0.891028,0.453949), diff:   (0.000004,0.000002)
n: 6487, t: 0.810875, x[n]:   (0.852622,0.522528), y[n]:   (0.852671,0.522442), y(t):   (0.852674,0.522443), diff:   (0.000003,0.000002)
n: 6488, t: 0.811000, x[n]:   (0.808989,0.587824), y[n]:   (0.809044,0.587741), y(t):   (0.809048,0.587743), diff:   (0.000003,0.000002)
n: 6489, t: 0.811125, x[n]:   (0.760387,0.649470), y[n]:   (0.760449,0.649392), y(t):   (0.760452,0.649395), diff:   (0.000003,0.000002)
n: 6490, t: 0.811250, x[n]:   (0.707077,0.707136), y[n]:   (0.707145,0.707063), y(t):   (0.707148,0.707066), diff:   (0.000003,0.000003)
n: 6491, t: 0.811375, x[n]:   (0.649430,0.760421), y[n]:   (0.649503,0.760354), y(t):   (0.649506,0.760357), diff:   (0.000003,0.000003)
n: 6492, t: 0.811500, x[n]:   (0.587781,0.809020), y[n]:   (0.587859,0.808959), y(t):   (0.587861,0.808962), diff:   (0.000002,0.000003)
n: 6493, t: 0.811625, x[n]:   (0.522457,0.852665), y[n]:   (0.522540,0.852610), y(t):   (0.522542,0.852614), diff:   (0.000002,0.000003)
n: 6494, t: 0.811750, x[n]:   (0.453963,0.891020), y[n]:   (0.454050,0.890972), y(t):   (0.454052,0.890975), diff:   (0.000002,0.000003)
n: 6495, t: 0.811875, x[n]:   (0.382644,0.923896), y[n]:   (0.382734,0.923854), y(t):   (0.382736,0.923858), diff:   (0.000002,0.000004)
n: 6496, t: 0.812000, x[n]:   (0.308994,0.951064), y[n]:   (0.309087,0.951030), y(t):   (0.309088,0.951033), diff:   (0.000001,0.000004)
n: 6497, t: 0.812125, x[n]:   (0.233409,0.972379), y[n]:   (0.233505,0.972352), y(t):   (0.233506,0.972355), diff:   (0.000001,0.000004)
n: 6498, t: 0.812250, x[n]:   (0.156416,0.987691), y[n]:   (0.156513,0.987672), y(t):   (0.156514,0.987676), diff:   (0.000001,0.000004)
n: 6499, t: 0.812375, x[n]:   (0.078458,0.996917), y[n]:   (0.078557,0.996906), y(t):   (0.078557,0.996910), diff:   (0.000000,0.000004)
n: 6500, t: 0.812500, x[n]:  (-0.000044,1.000000), y[n]:   (0.000056,0.999996), y(t):   (0.000056,1.000000), diff:   (0.000000,0.000004)
n: 6501, t: 0.812625, x[n]:  (-0.078515,0.996913), y[n]:  (-0.078416,0.996917), y(t):  (-0.078416,0.996921), diff:  (-0.000000,0.000004)
n: 6502, t: 0.812750, x[n]:  (-0.156472,0.987682), y[n]:  (-0.156373,0.987694), y(t):  (-0.156374,0.987698), diff:  (-0.000000,0.000004)
n: 6503, t: 0.812875, x[n]:  (-0.233465,0.972365), y[n]:  (-0.233367,0.972385), y(t):  (-0.233368,0.972388), diff:  (-0.000001,0.000004)
n: 6504, t: 0.813000, x[n]:  (-0.309048,0.951046), y[n]:  (-0.308952,0.951074), y(t):  (-0.308953,0.951077), diff:  (-0.000001,0.000004)
n: 6505, t: 0.813125, x[n]:  (-0.382697,0.923874), y[n]:  (-0.382604,0.923908), y(t):  (-0.382605,0.923912), diff:  (-0.000001,0.000004)
n: 6506, t: 0.813250, x[n]:  (-0.454042,0.890980), y[n]:  (-0.453951,0.891022), y(t):  (-0.453953,0.891026), diff:  (-0.000002,0.000003)
n: 6507, t: 0.813375, x[n]:  (-0.522532,0.852620), y[n]:  (-0.522445,0.852668), y(t):  (-0.522447,0.852672), diff:  (-0.000002,0.000003)
n: 6508, t: 0.813500, x[n]:  (-0.587827,0.808987), y[n]:  (-0.587744,0.809042), y(t):  (-0.587747,0.809045), diff:  (-0.000002,0.000003)
n: 6509, t: 0.813625, x[n]:  (-0.649474,0.760384), y[n]:  (-0.649396,0.760446), y(t):  (-0.649398,0.760449), diff:  (-0.000002,0.000003)
n: 6510, t: 0.813750, x[n]:  (-0.707118,0.707096), y[n]:  (-0.707045,0.707163), y(t):  (-0.707047,0.707166), diff:  (-0.000003,0.000003)
n: 6511, t: 0.813875, x[n]:  (-0.760424,0.649427), y[n]:  (-0.760357,0.649500), y(t):  (-0.760360,0.649502), diff:  (-0.000003,0.000003)
n: 6512, t: 0.814000, x[n]:  (-0.809023,0.587777), y[n]:  (-0.808961,0.587855), y(t):  (-0.808964,0.587858), diff:  (-0.000003,0.000002)
n: 6513, t: 0.814125, x[n]:  (-0.852668,0.522453), y[n]:  (-0.852613,0.522536), y(t):  (-0.852616,0.522538), diff:  (-0.000003,0.000002)
n: 6514, t: 0.814250, x[n]:  (-0.891022,0.453959), y[n]:  (-0.890974,0.454046), y(t):  (-0.890977,0.454048), diff:  (-0.000003,0.000002)
n: 6515, t: 0.814375, x[n]:  (-0.923898,0.382640), y[n]:  (-0.923856,0.382730), y(t):  (-0.923860,0.382732), diff:  (-0.000004,0.000002)
n: 6516, t: 0.814500, x[n]:  (-0.951066,0.308989), y[n]:  (-0.951031,0.309083), y(t):  (-0.951035,0.309084), diff:  (-0.000004,0.000001)
n: 6517, t: 0.814625, x[n]:  (-0.972372,0.233435), y[n]:  (-0.972346,0.233530), y(t):  (-0.972349,0.233531), diff:  (-0.000004,0.000001)
n: 6518, t: 0.814750, x[n]:  (-0.987692,0.156411), y[n]:  (-0.987673,0.156509), y(t):  (-0.987676,0.156510), diff:  (-0.000004,0.000001)
n: 6519, t: 0.814875, x[n]:  (-0.996920,0.078423), y[n]:  (-0.996908,0.078522), y(t):  (-0.996912,0.078522), diff:  (-0.000004,0.000000)
n: 6520, t: 0.815000, x[n]: (-1.000000,-0.000048), y[n]:  (-0.999996,0.000051), y(t):  (-1.000000,0.000051), diff:  (-0.000004,0.000000)
n: 6521, t: 0.815125, x[n]: (-0.996913,-0.078520), y[n]: (-0.996917,-0.078420), y(t): (-0.996920,-0.078421), diff: (-0.000004,-0.000000)
n: 6522, t: 0.815250, x[n]: (-0.987686,-0.156446), y[n]: (-0.987698,-0.156348), y(t): (-0.987702,-0.156348), diff: (-0.000004,-0.000000)
n: 6523, t: 0.815375, x[n]: (-0.972364,-0.233469), y[n]: (-0.972384,-0.233372), y(t): (-0.972387,-0.233373), diff: (-0.000004,-0.000001)
n: 6524, t: 0.815500, x[n]: (-0.951045,-0.309052), y[n]: (-0.951072,-0.308956), y(t): (-0.951076,-0.308958), diff: (-0.000004,-0.000001)
n: 6525, t: 0.815625, x[n]: (-0.923884,-0.382673), y[n]: (-0.923918,-0.382580), y(t): (-0.923922,-0.382581), diff: (-0.000004,-0.000001)
n: 6526, t: 0.815750, x[n]: (-0.890978,-0.454046), y[n]: (-0.891020,-0.453955), y(t): (-0.891024,-0.453957), diff: (-0.000003,-0.000002)
n: 6527, t: 0.815875, x[n]: (-0.852633,-0.522510), y[n]: (-0.852682,-0.522423), y(t): (-0.852685,-0.522425), diff: (-0.000003,-0.000002)
n: 6528, t: 0.816000, x[n]: (-0.809002,-0.587806), y[n]: (-0.809057,-0.587723), y(t): (-0.809060,-0.587726), diff: (-0.000003,-0.000002)
n: 6529, t: 0.816125, x[n]: (-0.760381,-0.649477), y[n]: (-0.760443,-0.649399), y(t): (-0.760446,-0.649401), diff: (-0.000003,-0.000003)
n: 6530, t: 0.816250, x[n]: (-0.707071,-0.707143), y[n]: (-0.707139,-0.707070), y(t): (-0.707141,-0.707072), diff: (-0.000003,-0.000003)
n: 6531, t: 0.816375, x[n]: (-0.649447,-0.760407), y[n]: (-0.649520,-0.760340), y(t): (-0.649522,-0.760343), diff: (-0.000003,-0.000003)
n: 6532, t: 0.816500, x[n]: (-0.587724,-0.809061), y[n]: (-0.587802,-0.809000), y(t): (-0.587805,-0.809003), diff: (-0.000002,-0.000003)
n: 6533, t: 0.816625, x[n]: (-0.522476,-0.852654), y[n]: (-0.522558,-0.852599), y(t): (-0.522561,-0.852602), diff: (-0.000002,-0.000003)
n: 6534, t: 0.816750, x[n]: (-0.453956,-0.891024), y[n]: (-0.454042,-0.890976), y(t): (-0.454044,-0.890979), diff: (-0.000002,-0.000003)
n: 6535, t: 0.816875, x[n]: (-0.382636,-0.923899), y[n]: (-0.382726,-0.923858), y(t): (-0.382728,-0.923861), diff: (-0.000002,-0.000004)
n: 6536, t: 0.817000, x[n]: (-0.309014,-0.951057), y[n]: (-0.309107,-0.951023), y(t): (-0.309109,-0.951027), diff: (-0.000001,-0.000004)
n: 6537, t: 0.817125, x[n]: (-0.233430,-0.972374), y[n]: (-0.233526,-0.972347), y(t): (-0.233527,-0.972350), diff: (-0.000001,-0.000004)
n: 6538, t: 0.817250, x[n]: (-0.156407,-0.987693), y[n]: (-0.156504,-0.987673), y(t): (-0.156505,-0.987677), diff: (-0.000001,-0.000004)
n: 6539, t: 0.817375, x[n]: (-0.078419,-0.996921), y[n]: (-0.078518,-0.996909), y(t): (-0.078518,-0.996913), diff: (-0.000000,-0.000004)
n: 6540, t: 0.817500, x[n]:  (0.000053,-1.000000), y[n]: (-0.000047,-0.999996), y(t): (-0.000047,-1.000000), diff: (-0.000000,-0.000004)
n: 6541, t: 0.817625, x[n]:  (0.078524,-0.996912), y[n]:  (0.078425,-0.996916), y(t):  (0.078425,-0.996920), diff:  (0.000000,-0.000004)
n: 6542, t: 0.817750, x[n]:  (0.156451,-0.987686), y[n]:  (0.156352,-0.987697), y(t):  (0.156353,-0.987701), diff:  (0.000000,-0.000004)
n: 6543, t: 0.817875, x[n]:  (0.233474,-0.972363), y[n]:  (0.233376,-0.972383), y(t):  (0.233377,-0.972386), diff:  (0.000001,-0.000004)
n: 6544, t: 0.818000, x[n]:  (0.309056,-0.951044), y[n]:  (0.308961,-0.951071), y(t):  (0.308962,-0.951074), diff:  (0.000001,-0.000004)
n: 6545, t: 0.818125, x[n]:  (0.382677,-0.923882), y[n]:  (0.382584,-0.923917), y(t):  (0.382585,-0.923920), diff:  (0.000001,-0.000004)
n: 6546, t: 0.818250, x[n]:  (0.454050,-0.890976), y[n]:  (0.453959,-0.891018), y(t):  (0.453961,-0.891022), diff:  (0.000002,-0.000003)
n: 6547, t: 0.818375, x[n]:  (0.522514,-0.852631), y[n]:  (0.522427,-0.852679), y(t):  (0.522429,-0.852683), diff:  (0.000002,-0.000003)
n: 6548, t: 0.818500, x[n]:  (0.587810,-0.808999), y[n]:  (0.587727,-0.809054), y(t):  (0.587729,-0.809058), diff:  (0.000002,-0.000003)
n: 6549, t: 0.818625, x[n]:  (0.649480,-0.760378), y[n]:  (0.649402,-0.760440), y(t):  (0.649405,-0.760443), diff:  (0.000002,-0.000003)
n: 6550, t: 0.818750, x[n]:  (0.707146,-0.707068), y[n]:  (0.707073,-0.707135), y(t):  (0.707075,-0.707138), diff:  (0.000003,-0.000003)
n: 6551, t: 0.818875, x[n]:  (0.760410,-0.649443), y[n]:  (0.760343,-0.649516), y(t):  (0.760346,-0.649519), diff:  (0.000003,-0.000003)
n: 6552, t: 0.819000, x[n]:  (0.809064,-0.587721), y[n]:  (0.809002,-0.587799), y(t):  (0.809005,-0.587801), diff:  (0.000003,-0.000002)
n: 6553, t: 0.819125, x[n]:  (0.852656,-0.522472), y[n]:  (0.852601,-0.522555), y(t):  (0.852605,-0.522557), diff:  (0.000003,-0.000002)
n: 6554, t: 0.819250, x[n]:  (0.891026,-0.453952), y[n]:  (0.890978,-0.454038), y(t):  (0.890981,-0.454040), diff:  (0.000003,-0.000002)
n: 6555, t: 0.819375, x[n]:  (0.923901,-0.382632), y[n]:  (0.923859,-0.382722), y(t):  (0.923863,-0.382723), diff:  (0.000004,-0.000002)
n: 6556, t: 0.819500, x[n]:  (0.951059,-0.309010), y[n]:  (0.951025,-0.309103), y(t):  (0.951028,-0.309104), diff:  (0.000004,-0.000001)
n: 6557, t: 0.819625, x[n]:  (0.972375,-0.233426), y[n]:  (0.972348,-0.233522), y(t):  (0.972351,-0.233523), diff:  (0.000004,-0.000001)
n: 6558, t: 0.819750, x[n]:  (0.987693,-0.156402), y[n]:  (0.987674,-0.156500), y(t):  (0.987678,-0.156501), diff:  (0.000004,-0.000001)
n: 6559, t: 0.819875, x[n]:  (0.996921,-0.078414), y[n]:  (0.996909,-0.078513), y(t):  (0.996913,-0.078514), diff:  (0.000004,-0.000000)
n: 6560, t: 0.820000, x[n]:   (1.000000,0.000057), y[n]:  (0.999996,-0.000042), y(t):  (1.000000,-0.000042), diff:  (0.000004,-0.000000)
n: 6561, t: 0.820125, x[n]:   (0.996917,0.078468), y[n]:   (0.996921,0.078368), y(t):   (0.996924,0.078369), diff:   (0.000004,0.000000)
n: 6562, t: 0.820250, x[n]:   (0.987685,0.156455), y[n]:   (0.987697,0.156356), y(t):   (0.987701,0.156357), diff:   (0.000004,0.000001)
n: 6563, t: 0.820375, x[n]:   (0.972362,0.233478), y[n]:   (0.972382,0.233380), y(t):   (0.972385,0.233381), diff:   (0.000004,0.000001)
n: 6564, t: 0.820500, x[n]:   (0.951042,0.309061), y[n]:   (0.951069,0.308965), y(t):   (0.951073,0.308966), diff:   (0.000004,0.000001)
n: 6565, t: 0.820625, x[n]:   (0.923857,0.382737), y[n]:   (0.923892,0.382644), y(t):   (0.923895,0.382645), diff:   (0.000004,0.000001)
n: 6566, t: 0.820750, x[n]:   (0.890974,0.454054), y[n]:   (0.891016,0.453963), y(t):   (0.891020,0.453965), diff:   (0.000003,0.000002)
n: 6567, t: 0.820875, x[n]:   (0.852629,0.522518), y[n]:   (0.852677,0.522431), y(t):   (0.852681,0.522433), diff:   (0.000003,0.000002)
n: 6568, t: 0.821000, x[n]:   (0.808997,0.587813), y[n]:   (0.809052,0.587731), y(t):   (0.809055,0.587733), diff:   (0.000003,0.000002)
n: 6569, t: 0.821125, x[n]:   (0.760375,0.649484), y[n]:   (0.760437,0.649406), y(t):   (0.760440,0.649408), diff:   (0.000003,0.000002)
n: 6570, t: 0.821250, x[n]:   (0.707108,0.707106), y[n]:   (0.707175,0.707033), y(t):   (0.707178,0.707035), diff:   (0.000003,0.000003)
n: 6571, t: 0.821375, x[n]:   (0.649440,0.760413), y[n]:   (0.649513,0.760346), y(t):   (0.649515,0.760348), diff:   (0.000003,0.000003)
n: 6572, t: 0.821500, x[n]:   (0.587766,0.809031), y[n]:   (0.587845,0.808969), y(t):   (0.587847,0.808972), diff:   (0.000002,0.000003)
n: 6573, t: 0.821625, x[n]:   (0.522468,0.852659), y[n]:   (0.522551,0.852604), y(t):   (0.522553,0.852607), diff:   (0.000002,0.000003)
n: 6574, t: 0.821750, x[n]:   (0.453948,0.891028), y[n]:   (0.454034,0.890980), y(t):   (0.454036,0.890983), diff:   (0.000002,0.000003)
n: 6575, t: 0.821875, x[n]:   (0.382627,0.923903), y[n]:   (0.382718,0.923861), y(t):   (0.382719,0.923865), diff:   (0.000002,0.000004)
n: 6576, t: 0.822000, x[n]:   (0.309006,0.951060), y[n]:   (0.309099,0.951026), y(t):   (0.309100,0.951029), diff:   (0.000001,0.000004)
n: 6577, t: 0.822125, x[n]:   (0.233422,0.972376), y[n]:   (0.233517,0.972349), y(t):   (0.233518,0.972352), diff:   (0.000001,0.000004)
n: 6578, t: 0.822250, x[n]:   (0.156398,0.987694), y[n]:   (0.156496,0.987675), y(t):   (0.156496,0.987679), diff:   (0.000001,0.000004)
n: 6579, t: 0.822375, x[n]:   (0.078410,0.996921), y[n]:   (0.078509,0.996909), y(t):   (0.078509,0.996913), diff:   (0.000000,0.000004)
n: 6580, t: 0.822500, x[n]:  (-0.000062,1.000000), y[n]:   (0.000038,0.999996), y(t):   (0.000038,1.000000), diff:   (0.000000,0.000004)
n: 6581, t: 0.822625, x[n]:  (-0.078472,0.996916), y[n]:  (-0.078373,0.996920), y(t):  (-0.078373,0.996924), diff:  (-0.000000,0.000004)
n: 6582, t: 0.822750, x[n]:  (-0.156460,0.987684), y[n]:  (-0.156361,0.987696), y(t):  (-0.156361,0.987700), diff:  (-0.000001,0.000004)
n: 6583, t: 0.822875, x[n]:  (-0.233482,0.972361), y[n]:  (-0.233385,0.972381), y(t):  (-0.233386,0.972384), diff:  (-0.000001,0.000004)
n: 6584, t: 0.823000, x[n]:  (-0.309007,0.951060), y[n]:  (-0.308911,0.951087), y(t):  (-0.308912,0.951091), diff:  (-0.000001,0.000004)
n: 6585, t: 0.823125, x[n]:  (-0.382741,0.923855), y[n]:  (-0.382648,0.923890), y(t):  (-0.382650,0.923894), diff:  (-0.000001,0.000004)
n: 6586, t: 0.823250, x[n]:  (-0.454003,0.891000), y[n]:  (-0.453913,0.891042), y(t):  (-0.453915,0.891045), diff:  (-0.000002,0.000004)
n: 6587, t: 0.823375, x[n]:  (-0.522521,0.852626), y[n]:  (-0.522435,0.852675), y(t):  (-0.522436,0.852678), diff:  (-0.000002,0.000003)
n: 6588, t: 0.823500, x[n]:  (-0.587817,0.808994), y[n]:  (-0.587734,0.809049), y(t):  (-0.587736,0.809053), diff:  (-0.000002,0.000003)
n: 6589, t: 0.823625, x[n]:  (-0.649487,0.760373), y[n]:  (-0.649409,0.760434), y(t):  (-0.649412,0.760437), diff:  (-0.000002,0.000003)
n: 6590, t: 0.823750, x[n]:  (-0.707109,0.707105), y[n]:  (-0.707036,0.707172), y(t):  (-0.707039,0.707175), diff:  (-0.000003,0.000003)
n: 6591, t: 0.823875, x[n]:  (-0.760416,0.649436), y[n]:  (-0.760348,0.649509), y(t):  (-0.760351,0.649512), diff:  (-0.000003,0.000003)
n: 6592, t: 0.824000, x[n]:  (-0.809033,0.587763), y[n]:  (-0.808972,0.587841), y(t):  (-0.808975,0.587843), diff:  (-0.000003,0.000002)
n: 6593, t: 0.824125, x[n]:  (-0.852661,0.522464), y[n]:  (-0.852606,0.522547), y(t):  (-0.852609,0.522549), diff:  (-0.000003,0.000002)
n: 6594, t: 0.824250, x[n]:  (-0.891030,0.453944), y[n]:  (-0.890982,0.454030), y(t):  (-0.890985,0.454032), diff:  (-0.000003,0.000002)
n: 6595, t: 0.824375, x[n]:  (-0.923881,0.382680), y[n]:  (-0.923839,0.382770), y(t):  (-0.923843,0.382772), diff:  (-0.000004,0.000002)
n: 6596, t: 0.824500, x[n]:  (-0.951062,0.309001), y[n]:  (-0.951027,0.309095), y(t):  (-0.951031,0.309096), diff:  (-0.000004,0.000001)
n: 6597, t: 0.824625, x[n]:  (-0.972377,0.233417), y[n]:  (-0.972350,0.233513), y(t):  (-0.972353,0.233514), diff:  (-0.000004,0.000001)
n: 6598, t: 0.824750, x[n]:  (-0.987695,0.156394), y[n]:  (-0.987675,0.156491), y(t):  (-0.987679,0.156492), diff:  (-0.000004,0.000001)
n: 6599, t: 0.824875, x[n]:  (-0.996922,0.078406), y[n]:  (-0.996910,0.078504), y(t):  (-0.996914,0.078505), diff:  (-0.000004,0.000000)
n: 6600, t: 0.825000, x[n]: (-1.000000,-0.000066), y[n]:  (-0.999996,0.000033), y(t):  (-1.000000,0.000033), diff:  (-0.000004,0.000000)
n: 6601, t: 0.825125, x[n]: (-0.996916,-0.078477), y[n]: (-0.996920,-0.078377), y(t): (-0.996924,-0.078377), diff: (-0.000004,-0.000000)
n: 6602, t: 0.825250, x[n]: (-0.987684,-0.156464), y[n]: (-0.987695,-0.156365), y(t): (-0.987699,-0.156366), diff: (-0.000004,-0.000001)
n: 6603, t: 0.825375, x[n]: (-0.972360,-0.233487), y[n]: (-0.972380,-0.233389), y(t): (-0.972383,-0.233390), diff: (-0.000004,-0.000001)
n: 6604, t: 0.825500, x[n]: (-0.951058,-0.309011), y[n]: (-0.951086,-0.308915), y(t): (-0.951089,-0.308917), diff: (-0.000004,-0.000001)
n: 6605, t: 0.825625, x[n]: (-0.923854,-0.382746), y[n]: (-0.923888,-0.382652), y(t): (-0.923892,-0.382654), diff: (-0.000004,-0.000001)
n: 6606, t: 0.825750, x[n]: (-0.890998,-0.454007), y[n]: (-0.891040,-0.453917), y(t): (-0.891043,-0.453919), diff: (-0.000004,-0.000002)
n: 6607, t: 0.825875, x[n]: (-0.852624,-0.522525), y[n]: (-0.852673,-0.522438), y(t): (-0.852676,-0.522440), diff: (-0.000003,-0.000002)
n: 6608, t: 0.826000, x[n]: (-0.808991,-0.587820), y[n]: (-0.809047,-0.587738), y(t): (-0.809050,-0.587740), diff: (-0.000003,-0.000002)
n: 6609, t: 0.826125, x[n]: (-0.760370,-0.649491), y[n]: (-0.760431,-0.649413), y(t): (-0.760434,-0.649415), diff: (-0.000003,-0.000002)
n: 6610, t: 0.826250, x[n]: (-0.707102,-0.707112), y[n]: (-0.707169,-0.707039), y(t): (-0.707172,-0.707042), diff: (-0.000003,-0.000003)
n: 6611, t: 0.826375, x[n]: (-0.649387,-0.760458), y[n]: (-0.649460,-0.760391), y(t): (-0.649462,-0.760394), diff: (-0.000003,-0.000003)
n: 6612, t: 0.826500, x[n]: (-0.587759,-0.809036), y[n]: (-0.587837,-0.808974), y(t): (-0.587840,-0.808977), diff: (-0.000002,-0.000003)
n: 6613, t: 0.826625, x[n]: (-0.522461,-0.852664), y[n]: (-0.522543,-0.852608), y(t): (-0.522545,-0.852612), diff: (-0.000002,-0.000003)
n: 6614, t: 0.826750, x[n]: (-0.453940,-0.891032), y[n]: (-0.454026,-0.890984), y(t): (-0.454028,-0.890987), diff: (-0.000002,-0.000003)
n: 6615, t: 0.826875, x[n]: (-0.382676,-0.923883), y[n]: (-0.382766,-0.923841), y(t): (-0.382768,-0.923845), diff: (-0.000002,-0.000004)
n: 6616, t: 0.827000, x[n]: (-0.308997,-0.951063), y[n]: (-0.309090,-0.951029), y(t): (-0.309092,-0.951032), diff: (-0.000001,-0.000004)
n: 6617, t: 0.827125, x[n]: (-0.233413,-0.972378), y[n]: (-0.233509,-0.972351), y(t): (-0.233510,-0.972354), diff: (-0.000001,-0.000004)
n: 6618, t: 0.827250, x[n]: (-0.156389,-0.987696), y[n]: (-0.156487,-0.987676), y(t): (-0.156488,-0.987680), diff: (-0.000001,-0.000004)
n: 6619, t: 0.827375, x[n]: (-0.078401,-0.996922), y[n]: (-0.078500,-0.996910), y(t): (-0.078500,-0.996914), diff: (-0.000000,-0.000004)
n: 6620, t: 0.827500, x[n]:  (0.000010,-1.000000), y[n]: (-0.000090,-0.999996), y(t): (-0.000090,-1.000000), diff: (-0.000000,-0.000004)
n: 6621, t: 0.827625, x[n]:  (0.078481,-0.996916), y[n]:  (0.078382,-0.996920), y(t):  (0.078382,-0.996923), diff:  (0.000000,-0.000004)
